,extended,latitude,longitude,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
0,0,6.637796,124.599145,0,0.0,1,0,3,14,34,0,6,11.0,1,0.0,Abu Sayyaf Group (ASG)
1,1,10.338213,123.942398,0,0.0,1,0,6,14,10,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
2,0,6.929089,122.07885,0,0.0,1,0,3,15,35,0,6,1.0,1,0.0,Abu Sayyaf Group (ASG)
3,0,6.700414,121.972557,0,0.0,1,0,2,4,41,0,5,4.0,1,0.0,Abu Sayyaf Group (ASG)
4,0,7.751209,123.148704,0,0.0,1,0,7,8,80,0,8,1.0,1,0.0,Abu Sayyaf Group (ASG)
5,1,7.291386,122.064633,0,0.0,1,0,6,14,89,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
6,0,6.681959,121.985477,0,0.0,1,0,3,4,17,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
7,0,7.083241,125.600998,0,1.0,1,0,3,19,24,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
8,1,6.51792,122.12822,0,0.0,1,0,6,1,46,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
9,1,6.720228,122.030205,0,0.0,1,0,6,14,39,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
10,0,6.050458,121.012245,0,0.0,1,0,1,15,82,0,5,2.0,0,0.0,Abu Sayyaf Group (ASG)
11,1,6.62139,122.143825,0,0.0,1,0,6,14,42,0,9,4.0,1,1.0,Abu Sayyaf Group (ASG)
12,1,7.075778,125.587755,0,0.0,1,0,6,14,29,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
13,0,6.556828,121.883449,1,0.0,1,0,1,14,66,0,9,1.0,0,0.0,Abu Sayyaf Group (ASG)
14,0,6.089515,121.105521,0,0.0,1,0,2,4,30,0,5,5.0,-9,0.0,Abu Sayyaf Group (ASG)
15,0,6.11622,125.169395,0,1.0,1,0,3,1,75,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
16,1,6.05519,121.001323,0,0.0,1,0,6,14,28,0,5,0.0,-9,1.0,Abu Sayyaf Group (ASG)
17,0,6.41871,121.972443,0,0.0,1,0,2,14,67,0,9,2.0,-9,0.0,Abu Sayyaf Group (ASG)
18,0,5.9735,120.9698,0,0.0,1,0,2,2,33,0,5,1.0,0,0.0,Abu Sayyaf Group (ASG)
19,1,5.544054,120.815636,0,0.0,1,0,6,14,19,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
20,0,14.601285,120.952293,0,0.0,1,0,3,11,61,0,6,116.0,1,0.0,Abu Sayyaf Group (ASG)
21,0,7.209594,124.241966,0,0.0,0,0,3,14,6,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
22,1,6.704221,121.973842,0,0.0,1,0,6,12,87,0,5,0.0,-9,1.0,Abu Sayyaf Group (ASG)
23,0,6.066693,121.100042,0,0.0,1,0,7,8,38,0,8,0.0,1,0.0,Abu Sayyaf Group (ASG)
24,0,6.660501,122.138992,0,0.0,1,0,3,14,13,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
25,0,6.645308,122.10184,0,0.0,0,0,1,2,5,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
26,1,6.887752,122.154588,0,0.0,1,0,6,14,11,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
27,0,6.021834,121.16568,0,0.0,1,0,3,2,58,0,6,0.0,-9,0.0,Abu Sayyaf Group (ASG)
28,0,6.537162,122.163252,0,0.0,1,0,7,8,73,0,8,0.0,1,0.0,Abu Sayyaf Group (ASG)
29,0,7.024267,122.188903,0,0.0,1,0,3,19,56,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
30,0,6.524553,122.011764,0,0.0,1,0,2,1,52,0,5,1.0,0,0.0,Abu Sayyaf Group (ASG)
31,1,6.497216,122.105141,0,0.0,1,0,6,2,14,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
32,0,6.066667,121.1,0,0.0,1,0,3,4,83,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
33,1,6.599402,121.904055,0,0.0,1,0,6,12,52,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
34,1,6.545399,121.873756,1,0.0,1,0,6,2,9,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
35,1,7.037435,118.511496,0,0.0,1,0,6,1,64,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
36,0,6.053166,121.042788,0,0.0,1,0,2,4,20,0,5,5.0,-9,0.0,Abu Sayyaf Group (ASG)
37,1,6.066812,121.100482,0,0.0,1,0,6,2,71,0,5,1.0,-9,1.0,Abu Sayyaf Group (ASG)
38,0,6.643853,122.156371,0,0.0,0,0,3,8,51,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
39,0,6.066398,121.099947,0,0.0,0,0,2,4,65,0,5,0.0,0,0.0,Abu Sayyaf Group (ASG)
40,1,7.317287,122.875178,0,0.0,1,0,6,8,22,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
41,1,5.010223,119.747485,0,0.0,1,0,6,1,81,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
42,0,6.482175,122.165286,0,0.0,0,0,3,4,48,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
43,0,6.550444,122.106467,0,0.0,0,0,2,14,13,0,5,0.0,0,0.0,Abu Sayyaf Group (ASG)
44,0,6.047448,121.00131,0,0.0,1,0,3,4,59,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
45,0,6.088221,121.109329,0,0.0,0,0,6,4,7,0,5,0.0,0,0.0,Abu Sayyaf Group (ASG)
46,0,6.066531,121.100068,0,0.0,1,0,2,4,55,0,5,2.0,0,0.0,Abu Sayyaf Group (ASG)
47,0,6.649966,122.133527,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
48,0,6.665912,122.154839,0,1.0,1,0,3,11,79,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
49,0,5.97972,121.054829,0,1.0,0,0,3,20,6,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
50,0,6.066797,121.09839,0,0.0,1,0,2,4,50,0,9,1.0,0,0.0,Abu Sayyaf Group (ASG)
51,0,6.533689,122.166731,0,0.0,1,0,3,4,40,0,6,1.0,0,0.0,Abu Sayyaf Group (ASG)
52,0,5.965263,120.983076,0,0.0,1,0,2,4,4,0,5,3.0,0,0.0,Abu Sayyaf Group (ASG)
53,0,6.482905,122.015549,0,0.0,1,0,2,4,0,0,5,0.0,-9,0.0,Abu Sayyaf Group (ASG)
54,0,6.601768,122.17325,0,0.0,1,0,3,4,15,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
55,0,7.601144,122.428098,0,0.0,0,0,2,4,20,0,5,2.0,0,0.0,Abu Sayyaf Group (ASG)
56,0,7.099262,122.237204,0,0.0,0,0,2,14,47,0,5,2.0,0,0.0,Abu Sayyaf Group (ASG)
57,1,6.078236,118.314049,0,0.0,1,0,6,11,32,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
58,1,6.102634,118.446977,1,0.0,1,0,4,11,3,0,5,4.0,0,1.0,Abu Sayyaf Group (ASG)
59,1,6.644703,122.299491,1,0.0,1,0,4,11,69,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
60,1,6.055578,121.039629,0,0.0,1,0,6,2,45,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
61,0,9.783552,124.301971,0,1.0,1,0,6,14,88,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
62,0,6.491515,122.141717,0,0.0,1,0,2,3,18,0,6,2.0,-9,0.0,Abu Sayyaf Group (ASG)
63,1,7.706753,122.138522,0,0.0,1,0,6,4,57,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
64,1,6.051232,120.999851,0,0.0,1,0,6,14,23,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
65,1,6.596997,121.907486,0,1.0,1,0,6,14,63,0,5,5.0,0,1.0,Abu Sayyaf Group (ASG)
66,0,6.516151,121.910015,0,1.0,1,0,2,14,27,0,5,5.0,1,0.0,Abu Sayyaf Group (ASG)
67,1,6.301814,120.583623,0,0.0,1,0,6,14,1,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
68,1,6.570558,122.029527,0,0.0,1,0,1,2,26,0,9,1.0,0,1.0,Abu Sayyaf Group (ASG)
69,0,6.664973,122.154736,0,0.0,1,0,3,1,21,0,6,0.0,-9,0.0,Abu Sayyaf Group (ASG)
70,0,6.440039,122.080475,0,0.0,1,0,2,4,12,0,5,6.0,0,0.0,Abu Sayyaf Group (ASG)
71,1,6.063022,121.102294,0,0.0,1,0,6,14,8,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
72,0,-26.141151,28.427501,0,0.0,1,0,3,3,98,0,6,0.0,1,0.0,African National Congress (South Africa)
73,0,-26.252697,27.870275,0,0.0,1,0,3,3,150,0,5,2.0,1,0.0,African National Congress (South Africa)
74,0,-29.601439,30.376695,0,0.0,1,0,2,1,152,0,5,0.0,1,0.0,African National Congress (South Africa)
75,0,-26.810437,27.827077,0,1.0,1,0,3,1,115,0,6,1.0,1,0.0,African National Congress (South Africa)
76,0,-29.861824,31.008293,0,0.0,1,0,3,21,107,0,6,0.0,1,0.0,African National Congress (South Africa)
77,0,-25.748281,28.212069,1,0.0,1,0,3,16,172,0,6,0.0,1,0.0,African National Congress (South Africa)
78,0,-25.790101,28.143739,0,0.0,1,0,3,4,167,0,6,0.0,1,0.0,African National Congress (South Africa)
79,0,-25.439625,31.680998,0,0.0,1,0,3,21,149,0,6,0.0,1,0.0,African National Congress (South Africa)
80,0,-27.826803,30.705819,0,0.0,1,0,3,19,102,0,6,0.0,1,0.0,African National Congress (South Africa)
81,0,-25.674634,31.875862,0,0.0,1,0,3,3,118,0,6,0.0,1,0.0,African National Congress (South Africa)
82,0,-33.941849,18.41964,0,0.0,1,0,3,21,170,0,6,0.0,1,0.0,African National Congress (South Africa)
83,0,-26.184113,28.033232,1,0.0,1,0,3,21,99,0,6,0.0,1,0.0,African National Congress (South Africa)
84,0,-29.890769,30.975174,0,0.0,1,0,3,1,158,0,6,0.0,1,0.0,African National Congress (South Africa)
85,0,-29.658879,30.855026,0,0.0,0,0,1,2,160,0,6,1.0,0,0.0,African National Congress (South Africa)
86,0,-26.250692,28.441941,0,0.0,0,0,3,19,165,0,6,0.0,1,0.0,African National Congress (South Africa)
87,0,-29.156284,31.407625,0,0.0,1,0,3,3,105,0,6,1.0,1,0.0,African National Congress (South Africa)
88,0,-26.199643,32.138373,0,0.0,1,0,2,19,111,0,5,0.0,1,0.0,African National Congress (South Africa)
89,0,-27.982989,26.719899,1,0.0,1,0,3,1,171,0,6,0.0,1,0.0,African National Congress (South Africa)
90,0,-26.456502,29.464917,0,0.0,1,0,3,2,101,0,6,1.0,1,0.0,African National Congress (South Africa)
91,0,-26.160098,27.872807,0,0.0,1,0,3,14,141,0,6,0.0,1,0.0,African National Congress (South Africa)
92,0,-25.661361,27.247563,0,0.0,1,0,3,21,117,0,6,0.0,1,0.0,African National Congress (South Africa)
93,0,-26.234679,28.370372,0,0.0,1,0,3,3,94,0,6,1.0,1,0.0,African National Congress (South Africa)
94,0,-29.965819,30.882976,0,0.0,1,0,3,3,129,0,6,1.0,1,0.0,African National Congress (South Africa)
95,0,-32.985771,27.866086,1,0.0,1,0,2,3,98,0,5,3.0,1,0.0,African National Congress (South Africa)
96,0,-25.718321,28.408798,0,0.0,1,0,3,3,106,0,6,0.0,1,0.0,African National Congress (South Africa)
97,0,-23.00124,29.768678,0,0.0,1,0,3,14,147,0,6,0.0,1,0.0,African National Congress (South Africa)
98,0,-22.351154,30.039773,0,0.0,1,0,3,4,137,0,6,0.0,1,0.0,African National Congress (South Africa)
99,0,-26.355773,28.208044,0,0.0,1,0,3,3,98,0,6,1.0,1,0.0,African National Congress (South Africa)
100,0,-27.365132,29.880845,1,0.0,1,0,3,1,157,0,6,0.0,1,0.0,African National Congress (South Africa)
101,0,-25.412439,28.007093,0,0.0,1,0,3,4,122,0,6,3.0,1,0.0,African National Congress (South Africa)
102,0,-32.788923,26.832659,0,0.0,1,0,3,2,168,0,6,0.0,1,0.0,African National Congress (South Africa)
103,0,-25.474193,30.969455,1,0.0,1,0,3,4,134,0,6,1.0,1,0.0,African National Congress (South Africa)
104,0,-25.785669,31.051162,1,0.0,1,0,3,3,132,0,6,0.0,1,0.0,African National Congress (South Africa)
105,0,-26.160769,27.78543,0,0.0,1,0,3,3,106,0,6,0.0,1,0.0,African National Congress (South Africa)
106,0,-25.988884,28.173653,0,1.0,1,0,2,19,100,0,8,0.0,1,0.0,African National Congress (South Africa)
107,0,-33.951,18.554,0,0.0,0,0,1,3,106,0,6,1.0,1,0.0,African National Congress (South Africa)
108,0,-33.98263,18.569386,0,0.0,1,0,1,2,156,0,6,0.0,1,0.0,African National Congress (South Africa)
109,0,48.856644,2.34233,0,0.0,1,0,3,7,91,0,6,0.0,1,0.0,African National Congress (South Africa)
110,0,-33.995515,18.584543,0,0.0,1,0,2,3,139,0,5,1.0,1,0.0,African National Congress (South Africa)
111,0,-26.103533,28.097631,0,0.0,1,0,3,1,113,0,6,0.0,1,0.0,African National Congress (South Africa)
112,0,-26.31468,27.828306,0,0.0,1,0,3,2,93,0,6,0.0,1,0.0,African National Congress (South Africa)
113,0,-26.189151,28.31707,0,0.0,1,0,3,3,124,0,6,0.0,1,0.0,African National Congress (South Africa)
114,0,-34.057188,18.865482,0,0.0,1,0,3,2,164,0,6,0.0,1,0.0,African National Congress (South Africa)
115,0,-26.916982,27.484439,0,1.0,1,0,1,2,166,0,6,0.0,0,0.0,African National Congress (South Africa)
116,0,-26.1072,28.058292,0,0.0,1,0,3,21,140,0,6,0.0,1,0.0,African National Congress (South Africa)
117,0,-26.353159,28.132727,0,0.0,1,0,1,3,156,0,6,0.0,0,0.0,African National Congress (South Africa)
118,0,-26.286807,28.400863,0,0.0,1,0,3,3,145,0,6,0.0,1,0.0,African National Congress (South Africa)
119,0,-26.371483,28.408806,0,0.0,1,0,3,3,146,0,6,0.0,1,0.0,African National Congress (South Africa)
120,0,-33.963038,18.501671,0,0.0,1,0,3,3,145,0,6,1.0,1,0.0,African National Congress (South Africa)
121,0,-29.221678,30.011627,0,0.0,1,0,2,22,121,0,5,16.0,1,0.0,African National Congress (South Africa)
122,0,-30.050385,30.881266,1,0.0,1,0,2,22,131,0,5,6.0,1,0.0,African National Congress (South Africa)
123,0,-30.139609,30.835763,0,0.0,1,0,2,22,59,0,5,7.0,1,0.0,African National Congress (South Africa)
124,0,33.303566,44.371773,0,0.0,1,1,3,4,213,0,6,2.0,1,0.0,Al-Qaida in Iraq
125,0,35.45211,44.375465,1,0.0,0,0,3,2,176,0,6,0.0,0,0.0,Al-Qaida in Iraq
126,0,36.354145,43.14357,0,0.0,1,1,1,3,179,0,6,4.0,1,0.0,Al-Qaida in Iraq
127,0,32.469238,44.416637,0,0.0,1,1,3,3,200,0,6,34.0,-9,0.0,Al-Qaida in Iraq
128,0,33.287345,44.319487,0,0.0,1,1,3,4,6,0,6,25.0,-9,0.0,Al-Qaida in Iraq
129,0,33.74324,44.623825,0,0.0,1,1,3,4,175,0,6,8.0,-9,0.0,Al-Qaida in Iraq
130,0,31.950001,35.933331,0,1.0,1,1,3,1,203,0,6,20.0,1,0.0,Al-Qaida in Iraq
131,0,33.420948,43.295662,1,1.0,1,1,3,4,220,0,2,2.0,-9,0.0,Al-Qaida in Iraq
132,0,34.208416,43.890713,0,1.0,1,0,3,15,207,0,6,0.0,1,0.0,Al-Qaida in Iraq
133,0,33.953167,44.921906,0,1.0,1,0,2,14,6,0,5,14.0,1,0.0,Al-Qaida in Iraq
134,0,31.98958,44.923775,0,1.0,1,0,7,17,186,0,5,10.0,1,0.0,Al-Qaida in Iraq
135,0,35.271023,43.458084,0,0.0,1,1,3,17,181,0,6,4.0,0,0.0,Al-Qaida in Iraq
136,0,33.31065,44.038208,0,1.0,1,0,3,14,184,0,6,0.0,1,0.0,Al-Qaida in Iraq
137,0,32.604393,44.007145,0,1.0,1,0,3,2,208,0,6,3.0,1,0.0,Al-Qaida in Iraq
138,0,33.515244,36.292084,0,1.0,1,1,3,2,191,0,6,23.0,0,0.0,Al-Qaida in Iraq
139,0,32.54855,44.545441,0,1.0,1,0,3,3,12,0,6,1.0,1,0.0,Al-Qaida in Iraq
140,0,33.100529,44.584492,0,1.0,1,0,3,3,85,0,6,0.0,0,0.0,Al-Qaida in Iraq
141,0,34.160587,42.37254,0,1.0,1,0,1,3,173,0,5,2.0,0,0.0,Al-Qaida in Iraq
142,0,36.373718,42.451778,0,1.0,1,1,3,14,13,0,6,8.0,1,0.0,Al-Qaida in Iraq
143,0,34.621521,43.668377,0,1.0,1,0,3,8,214,0,6,0.0,1,0.0,Al-Qaida in Iraq
144,0,33.835629,44.247406,0,1.0,1,0,3,20,6,0,6,0.0,0,0.0,Al-Qaida in Iraq
145,0,33.540672,44.251266,0,1.0,1,0,3,3,85,0,6,1.0,0,0.0,Al-Qaida in Iraq
146,0,33.593056,44.501111,0,1.0,1,0,3,14,13,0,6,0.0,1,0.0,Al-Qaida in Iraq
147,0,34.010471,44.148235,0,1.0,1,0,3,14,13,0,6,2.0,0,0.0,Al-Qaida in Iraq
148,0,33.749892,44.633421,0,1.0,1,1,3,3,20,0,6,3.0,0,0.0,Al-Qaida in Iraq
149,0,35.713266,41.760647,0,1.0,1,1,3,3,85,0,6,1.0,1,0.0,Al-Qaida in Iraq
150,0,35.688611,44.109167,0,1.0,1,0,3,20,6,0,6,0.0,0,0.0,Al-Qaida in Iraq
151,0,33.784248,44.50972,0,1.0,1,0,3,19,56,0,6,3.0,1,0.0,Al-Qaida in Iraq
152,0,34.881348,44.62513,0,1.0,1,0,3,14,13,0,6,0.0,-9,0.0,Al-Qaida in Iraq
153,0,34.726269,44.584908,1,1.0,1,0,2,14,225,0,5,8.0,0,0.0,Al-Qaida in Iraq
154,0,33.457222,44.086389,0,1.0,1,0,2,3,20,0,5,4.0,0,0.0,Al-Qaida in Iraq
155,0,34.92485,43.491413,0,1.0,1,0,3,14,13,0,6,0.0,1,0.0,Al-Qaida in Iraq
156,0,33.349159,43.784199,0,1.0,1,0,2,4,189,0,5,1.0,0,0.0,Al-Qaida in Iraq
157,0,35.99353,43.21973,0,1.0,1,0,2,2,215,0,5,0.0,1,0.0,Al-Qaida in Iraq
158,0,32.533287,45.829453,0,1.0,1,1,3,3,20,0,6,6.0,1,0.0,Al-Qaida in Iraq
159,0,32.777344,44.289352,0,1.0,1,0,3,14,209,0,6,2.0,1,0.0,Al-Qaida in Iraq
160,0,33.848618,44.522125,0,1.0,1,0,3,15,223,0,6,2.0,0,0.0,Al-Qaida in Iraq
161,0,33.573486,44.547424,0,0.0,1,0,3,14,177,0,6,4.0,1,0.0,Al-Qaida in Iraq
162,0,21.543155,39.174905,0,0.0,1,0,2,7,286,0,6,9.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
163,0,14.52618,46.844932,0,0.0,1,0,2,4,238,0,5,5.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
164,0,52.829397,-1.332046,0,1.0,0,0,3,6,229,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
165,0,16.249994,45.478097,0,0.0,1,1,3,15,264,0,6,16.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
166,0,13.887403,45.863647,0,0.0,1,0,3,4,235,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
167,0,14.762732,49.605728,0,0.0,1,0,1,2,294,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
168,0,15.964205,48.78252,0,0.0,1,0,2,4,251,0,5,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
169,0,13.219398,45.307838,1,0.0,1,0,3,1,263,0,6,110.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
170,0,13.129726,45.385571,0,0.0,1,0,2,3,290,0,5,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
171,0,13.932036,46.083254,0,0.0,1,1,3,2,256,0,6,5.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
172,0,12.825647,44.846416,0,0.0,0,1,1,2,248,0,6,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
173,0,14.536389,46.833056,0,0.0,1,0,2,4,20,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
174,0,13.928919,46.079398,0,0.0,1,0,3,17,253,0,6,3.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
175,0,12.8,45.033333,0,0.0,1,1,3,4,273,0,6,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
176,0,13.148959,44.85055,0,0.0,1,0,1,2,224,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
177,0,15.325443,44.211895,0,0.0,0,0,6,7,284,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
178,0,15.840202,48.45438,0,0.0,1,0,3,2,56,0,6,3.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
179,0,13.560833,46.156389,0,0.0,1,0,2,17,232,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
180,0,13.063399,44.880882,0,0.0,1,0,3,4,250,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
181,0,13.980025,48.189154,0,1.0,0,0,2,1,268,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
182,0,14.54397,49.12458,0,0.0,1,0,2,2,236,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
183,0,12.83672,44.922062,0,0.0,0,0,3,2,255,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
184,1,14.413989,44.837418,0,0.0,1,0,6,4,20,0,5,4.0,-9,1.0,Al-Qaida in the Arabian Peninsula (AQAP)
185,0,13.850725,46.201563,0,0.0,1,0,2,4,288,0,5,4.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
186,0,16.930414,49.365315,0,0.0,1,0,2,4,48,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
187,0,14.52073,49.15211,0,0.0,1,0,2,4,20,0,5,4.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
188,0,15.940011,48.789753,0,1.0,1,0,3,4,217,0,6,3.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
189,0,14.533328,49.133252,0,0.0,1,0,2,2,239,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
190,0,15.46591,45.293941,0,1.0,1,0,3,21,231,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
191,0,14.358866,45.449806,0,0.0,1,0,2,2,241,0,6,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
192,0,14.061252,46.914978,0,1.0,1,1,3,4,291,0,6,4.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
193,0,15.914915,48.650745,0,0.0,0,0,1,4,233,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
194,0,15.966742,48.783333,0,0.0,1,0,2,4,278,0,5,20.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
195,0,15.9486,48.750902,0,0.0,1,0,3,4,258,0,6,3.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
196,0,14.739842,46.517463,0,1.0,1,1,3,4,20,0,6,4.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
197,0,13.985013,45.558479,0,0.0,1,0,2,3,250,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
198,0,15.8275,44.793889,0,0.0,1,1,3,17,249,0,6,16.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
199,0,16.133333,47.233333,0,0.0,1,1,3,4,280,0,6,13.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
200,0,13.966953,44.002258,0,1.0,1,0,7,2,161,0,8,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
201,0,13.949126,43.991414,0,0.0,1,0,2,14,250,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
202,0,14.058333,46.913056,0,0.0,1,0,2,4,246,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
203,1,14.030833,43.627778,0,0.0,1,0,6,4,217,0,5,16.0,1,1.0,Al-Qaida in the Arabian Peninsula (AQAP)
204,0,15.840556,48.455556,0,0.0,1,0,3,4,230,0,6,3.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
205,0,14.769764,49.374268,0,0.0,1,0,2,2,250,0,5,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
206,0,14.0475,45.381111,0,0.0,1,0,1,14,266,0,5,5.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
207,0,16.902582,49.36381,0,0.0,1,0,6,14,13,0,5,3.0,0,1.0,Al-Qaida in the Arabian Peninsula (AQAP)
208,0,16.902568,49.328913,0,0.0,0,1,1,4,240,0,6,9.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
209,0,13.357599,45.69648,0,0.0,1,1,3,4,20,0,6,4.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
210,0,14.360278,47.341944,0,0.0,1,0,3,14,261,0,6,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
211,0,13.883333,45.866667,0,0.0,1,0,2,17,20,0,5,4.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
212,0,13.519865,46.711736,0,0.0,1,0,2,4,20,0,6,3.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
213,0,14.4296,46.151047,0,0.0,0,0,1,17,285,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
214,0,2.059819,45.326115,0,0.0,1,0,3,2,338,0,6,20.0,1,0.0,Al-Shabaab
215,1,3.115641,43.64658,0,0.0,1,0,2,2,340,0,5,0.0,-9,1.0,Al-Shabaab
216,0,3.926858,41.877171,1,0.0,1,0,6,12,347,0,5,0.0,1,1.0,Al-Shabaab
217,0,2.809093,40.927444,0,0.0,1,0,3,1,313,0,5,0.0,1,0.0,Al-Shabaab
218,0,3.503923,42.236244,0,0.0,1,0,1,2,323,0,9,1.0,0,0.0,Al-Shabaab
219,0,4.120602,43.890526,1,0.0,1,0,2,4,325,0,5,11.0,1,0.0,Al-Shabaab
220,0,4.73538,45.2024,0,0.0,1,0,2,4,48,0,6,3.0,-9,0.0,Al-Shabaab
221,0,1.789637,44.529976,0,0.0,1,0,2,14,329,0,5,2.0,0,0.0,Al-Shabaab
222,0,-0.357847,42.54665,0,0.0,0,0,1,10,322,0,5,0.0,0,0.0,Al-Shabaab
223,0,-0.100689,41.908362,0,0.0,1,0,3,4,312,0,6,0.0,1,0.0,Al-Shabaab
224,0,1.808302,44.695141,0,1.0,1,0,2,4,320,0,6,3.0,-9,0.0,Al-Shabaab
225,0,4.787206,43.947601,0,0.0,1,0,2,14,13,0,5,4.0,0,0.0,Al-Shabaab
226,0,8.984457,38.807635,0,0.0,1,1,3,14,307,0,6,2.0,1,0.0,Al-Shabaab
227,0,2.973305,45.535603,0,1.0,1,0,2,4,249,0,6,7.0,1,0.0,Al-Shabaab
228,0,4.396972,43.908638,0,0.0,1,0,3,4,297,0,6,1.0,0,0.0,Al-Shabaab
